external_account_id,masked_account_number,bank_id,country_code,counterparty_name,counterparty_type,available_identifier_type,available_identifier_value,risk_score,first_seen_at,last_seen_at,metadata_source,data_visibility
EXT-ACC-000208,****5186,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0217,COMPANY,REGISTRATION_NUMBER,EXT-REG-000217,0.055,2025-10-05T16:47:53Z,2025-12-28T04:51:00Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000209,****7229,BANK-VCB-EXT,VN,NGO LINH HUNG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T00:42:23Z,2025-12-31T12:16:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000210,****1693,BANK-TCB-EXT,VN,DO EM DIEP,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T01:08:01Z,2025-12-29T09:44:21Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000211,****6129,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0220,COMPANY,REGISTRATION_NUMBER,EXT-REG-000220,0.095,2025-10-06T11:19:10Z,2025-12-29T00:30:19Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000212,****7636,BANK-VPB-EXT,VN,NGO TAM HANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T11:27:08Z,2025-12-31T22:58:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000213,****2443,BANK-FOREIGN-US-DEMO,US,CAO OANH BAO,INDIVIDUAL,NAME_ONLY,,0.176,2025-10-04T11:51:17Z,2025-12-27T04:58:57Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000214,****2288,BANK-VCB-EXT,VN,MAI DIEP UY,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T02:27:32Z,2025-12-30T14:24:45Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000215,****4630,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0224,COMPANY,REGISTRATION_NUMBER,EXT-REG-000224,0.105,2025-10-04T00:53:35Z,2025-12-30T12:57:16Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000216,****4176,BANK-TCB-EXT,VN,PHAM UY TRANG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T19:26:21Z,2025-12-30T07:36:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000217,****3399,BANK-MBB-EXT,VN,HOANG PHONG HAI,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T14:40:03Z,2025-12-29T04:13:53Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000218,****8601,BANK-TCB-EXT,VN,LE LINH QUYNH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T08:12:44Z,2025-12-31T19:01:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000219,****6179,BANK-VPB-EXT,VN,MAI NHI TUAN,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T04:53:20Z,2025-12-30T16:11:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000220,****1920,BANK-VCB-EXT,VN,DANG SON HIEU,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T06:25:49Z,2025-12-31T16:58:47Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000221,****7041,BANK-VCB-EXT,VN,DUONG CHI DUNG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T11:40:05Z,2025-12-31T23:17:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000222,****9307,BANK-VCB-EXT,VN,LE NHI KIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T12:40:10Z,2025-12-29T01:44:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000223,****4084,BANK-VPB-EXT,VN,TRAN MY DAO,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T14:07:21Z,2025-12-31T00:43:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000224,****6626,BANK-ACB-EXT,VN,TRAN MY HAI,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T11:38:19Z,2025-12-30T22:11:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000225,****8172,BANK-VCB-EXT,VN,HUYNH CHI PHONG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T22:13:21Z,2025-12-31T09:25:12Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000226,****5634,BANK-VPB-EXT,VN,HUYNH BAO BAO,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T22:06:52Z,2025-12-31T09:18:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000227,****6401,BANK-MBB-EXT,VN,TRAN VAN EM,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T03:11:25Z,2025-12-31T14:00:35Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000228,****6461,BANK-FOREIGN-DE-DEMO,DE,VO KIET KHANH,INDIVIDUAL,NAME_ONLY,,0.216,2025-10-05T00:35:54Z,2025-12-27T15:17:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000229,****3112,BANK-FOREIGN-DE-DEMO,DE,DO THAO DIEP,INDIVIDUAL,NAME_ONLY,,0.216,2025-10-06T17:47:58Z,2025-12-28T22:07:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000230,****9624,BANK-VCB-EXT,VN,HO VAN HUNG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T15:07:26Z,2025-12-28T03:04:04Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000231,****6060,BANK-FOREIGN-DE-DEMO,DE,DO BINH BAO,INDIVIDUAL,NAME_ONLY,,0.216,2025-10-07T09:34:01Z,2025-12-29T16:09:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000232,****3253,BANK-TCB-EXT,VN,LY MINH NGA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T13:07:34Z,2025-12-28T01:04:12Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000233,****2657,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0242,COMPANY,REGISTRATION_NUMBER,EXT-REG-000242,0.105,2025-10-05T21:45:57Z,2025-12-28T08:47:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000234,****9626,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0243,COMPANY,REGISTRATION_NUMBER,EXT-REG-000243,0.197,2025-10-06T17:25:17Z,2025-12-29T07:15:19Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000235,****3147,BANK-FOREIGN-US-DEMO,US,EXTERNAL DEMO COMPANY 0244,COMPANY,REGISTRATION_NUMBER,EXT-REG-000244,0.176,2025-10-06T10:07:54Z,2025-12-28T11:06:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000236,****1715,BANK-TCB-EXT,VN,CAO LAN MY,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T22:41:02Z,2025-12-28T09:55:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000237,****5668,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0246,COMPANY,REGISTRATION_NUMBER,EXT-REG-000246,0.055,2025-10-04T15:25:07Z,2025-12-31T02:04:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000238,****4178,BANK-ACB-EXT,VN,VU THAO PHUONG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T09:40:13Z,2025-12-31T21:14:44Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000239,****8564,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0248,COMPANY,REGISTRATION_NUMBER,EXT-REG-000248,0.197,2025-10-06T13:51:27Z,2025-12-29T03:22:02Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000240,****3267,BANK-ACB-EXT,VN,NGO LAN MINH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T06:51:27Z,2025-12-29T17:37:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000241,****9452,BANK-VCB-EXT,VN,DO XUAN HAI,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T12:43:24Z,2025-12-29T01:51:19Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000242,****9410,BANK-MBB-EXT,VN,HUYNH SON MY,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T10:02:36Z,2025-12-29T21:07:58Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000243,****1436,BANK-ACB-EXT,VN,VU MY YEN,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T10:51:29Z,2025-12-31T22:26:01Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000244,****7142,BANK-ACB-EXT,VN,VU CUONG GIANG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T22:42:30Z,2025-12-31T09:41:24Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000245,****6493,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0254,COMPANY,REGISTRATION_NUMBER,EXT-REG-000254,0.105,2025-10-03T17:03:47Z,2025-12-30T04:31:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000246,****8349,BANK-TCB-EXT,VN,LY HUNG PHUONG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T04:11:30Z,2025-12-28T16:53:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000247,****9647,BANK-VCB-EXT,VN,PHAN KHANH XUAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T05:23:58Z,2025-12-29T15:47:13Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000248,****7878,BANK-MBB-EXT,VN,PHAM DUNG PHONG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T13:19:03Z,2025-12-29T02:30:12Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000249,****9782,BANK-VPB-EXT,VN,PHAM QUYNH KIET,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T08:58:05Z,2025-12-31T20:13:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000250,****1025,BANK-FOREIGN-KR-DEMO,KR,HOANG TAM KHOA,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-04T00:17:56Z,2025-12-31T16:29:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000251,****6908,BANK-TCB-EXT,VN,HUYNH GIANG UY,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T16:43:10Z,2025-12-29T06:26:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000252,****7397,BANK-FOREIGN-KR-DEMO,KR,TRINH XUAN BINH,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-05T03:08:11Z,2025-12-27T17:04:41Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000253,****6850,BANK-VCB-EXT,VN,DO QUANG BINH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T01:13:18Z,2025-12-28T13:22:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000254,****3185,BANK-MBB-EXT,VN,PHAM HIEU VAN,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T13:18:46Z,2025-12-30T23:51:44Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000255,****3986,BANK-FOREIGN-KR-DEMO,KR,HUYNH OANH PHUONG,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-03T14:47:43Z,2025-12-31T04:59:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000256,****4302,BANK-VCB-EXT,VN,DUONG CHI TAM,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T00:48:34Z,2025-12-29T09:24:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000257,****6170,BANK-FOREIGN-CN-DEMO,CN,EXTERNAL DEMO COMPANY 0266,COMPANY,REGISTRATION_NUMBER,EXT-REG-000266,0.418,2025-10-04T08:53:05Z,2025-12-31T21:47:08Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000258,****1599,BANK-VPB-EXT,VN,DOAN PHUONG QUANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T23:55:33Z,2025-12-28T12:08:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000259,****3039,BANK-TCB-EXT,VN,TRAN VAN SON,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T19:58:45Z,2025-12-30T08:02:26Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000260,****8204,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0269,COMPANY,REGISTRATION_NUMBER,EXT-REG-000269,0.095,2025-10-03T07:23:51Z,2025-12-29T18:09:47Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000261,****7018,BANK-ACB-EXT,VN,HUYNH QUYNH QUYNH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T08:43:39Z,2025-12-28T21:58:03Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000262,****8055,BANK-VPB-EXT,VN,LE KHOA GIANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T11:07:41Z,2025-12-31T22:48:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000263,****6372,BANK-TCB-EXT,VN,BUI HAI GIANG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T06:06:22Z,2025-12-31T16:23:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000264,****6759,BANK-MBB-EXT,VN,NGO LAN MY,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T11:59:14Z,2025-12-29T23:46:44Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000265,****2229,BANK-MBB-EXT,VN,NGO SON DUNG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T01:46:54Z,2025-12-29T10:29:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000266,****8179,BANK-ACB-EXT,VN,HUYNH BINH KHANH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T13:36:26Z,2025-12-30T02:02:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000267,****1530,BANK-FOREIGN-SG-DEMO,SG,DO BAO CUONG,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-06T15:51:19Z,2025-12-28T20:24:05Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000268,****7095,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0277,COMPANY,REGISTRATION_NUMBER,EXT-REG-000277,0.095,2025-10-05T17:17:02Z,2025-12-28T05:29:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000269,****6150,BANK-VCB-EXT,VN,TRINH BAO DIEP,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T08:37:10Z,2025-12-28T21:48:20Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000270,****1424,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0279,COMPANY,REGISTRATION_NUMBER,EXT-REG-000279,0.055,2025-10-04T08:17:27Z,2025-12-30T20:01:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000271,****5264,BANK-ACB-EXT,VN,DOAN HANH QUANG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T16:21:58Z,2025-12-28T03:55:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000272,****5678,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0281,COMPANY,REGISTRATION_NUMBER,EXT-REG-000281,0.055,2025-10-06T01:48:57Z,2025-12-28T14:34:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000273,****3828,BANK-ACB-EXT,VN,HOANG EM MY,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T01:09:47Z,2025-12-30T13:06:59Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000274,****6236,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0283,COMPANY,REGISTRATION_NUMBER,EXT-REG-000283,0.095,2025-10-04T04:50:06Z,2025-12-30T16:01:57Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000275,****3852,BANK-VCB-EXT,VN,DANG THAO LAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T10:31:46Z,2025-12-29T22:12:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000276,****9094,BANK-VPB-EXT,VN,PHAN HUNG PHONG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T02:31:04Z,2025-12-28T15:09:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000277,****2412,BANK-FOREIGN-KR-DEMO,KR,DUONG XUAN HUNG,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-03T15:10:24Z,2025-12-31T05:02:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000278,****8842,BANK-FOREIGN-JP-DEMO,JP,EXTERNAL DEMO COMPANY 0287,COMPANY,REGISTRATION_NUMBER,EXT-REG-000287,0.277,2025-10-04T08:27:10Z,2025-12-31T21:37:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000279,****2208,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0288,COMPANY,REGISTRATION_NUMBER,EXT-REG-000288,0.095,2025-10-04T00:24:25Z,2025-12-30T12:18:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000280,****6644,BANK-MBB-EXT,VN,DUONG OANH UY,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T17:51:12Z,2025-12-29T07:37:59Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000281,****9238,BANK-VPB-EXT,VN,HUYNH HUNG KHOA,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T18:10:38Z,2025-12-29T07:50:57Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000282,****9488,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0291,COMPANY,REGISTRATION_NUMBER,EXT-REG-000291,0.178,2025-10-06T09:54:56Z,2025-12-28T22:59:36Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000283,****5653,BANK-TCB-EXT,VN,VU YEN UY,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T01:32:45Z,2025-12-28T13:45:35Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000284,****5961,BANK-MBB-EXT,VN,DOAN SON HUNG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T18:34:30Z,2025-12-30T06:57:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000285,****3526,BANK-VCB-EXT,VN,HUYNH HIEU HIEU,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T06:54:58Z,2025-12-31T17:14:59Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000286,****6531,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0295,COMPANY,REGISTRATION_NUMBER,EXT-REG-000295,0.197,2025-10-05T23:52:18Z,2025-12-28T12:01:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000287,****5336,BANK-VPB-EXT,VN,NGUYEN GIANG CHI,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T09:38:44Z,2025-12-28T22:53:07Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000288,****5745,BANK-VPB-EXT,VN,NGUYEN QUYNH VIET,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T15:54:34Z,2025-12-29T05:05:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000289,****2195,BANK-MBB-EXT,VN,HO THAO OANH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T21:06:47Z,2025-12-30T09:10:28Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000290,****6573,BANK-TCB-EXT,VN,LY OANH NAM,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T13:02:34Z,2025-12-30T23:35:32Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000291,****6231,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0300,COMPANY,REGISTRATION_NUMBER,EXT-REG-000300,0.105,2025-10-03T15:00:40Z,2025-12-30T02:57:53Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000292,****3142,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0301,COMPANY,REGISTRATION_NUMBER,EXT-REG-000301,0.105,2025-10-03T08:31:53Z,2025-12-29T19:37:15Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000293,****3007,BANK-VPB-EXT,VN,BUI PHONG OANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T00:37:40Z,2025-12-28T12:44:01Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000294,****7850,BANK-TCB-EXT,VN,TRAN TAM CUONG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T20:06:59Z,2025-12-31T07:22:05Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000295,****6123,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0304,COMPANY,REGISTRATION_NUMBER,EXT-REG-000304,0.055,2025-10-06T15:18:55Z,2025-12-29T04:39:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000296,****6055,BANK-TCB-EXT,VN,TRINH OANH QUYNH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T20:11:42Z,2025-12-30T08:21:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000297,****9281,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0306,COMPANY,REGISTRATION_NUMBER,EXT-REG-000306,0.178,2025-10-05T09:07:49Z,2025-12-31T20:22:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000298,****5609,BANK-TCB-EXT,VN,DO DUNG DUNG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T03:04:39Z,2025-12-29T12:49:01Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000299,****3194,BANK-ACB-EXT,VN,NGUYEN HAI KHOA,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T19:36:04Z,2025-12-30T07:43:00Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000300,****6995,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0309,COMPANY,REGISTRATION_NUMBER,EXT-REG-000309,0.105,2025-10-05T21:55:40Z,2025-12-28T08:53:59Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000301,****5728,BANK-FOREIGN-SG-DEMO,SG,PHAN BAO XUAN,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-05T18:34:48Z,2025-12-27T19:04:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000302,****2946,BANK-FOREIGN-KR-DEMO,KR,DOAN SON NHI,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-04T17:25:00Z,2025-12-27T12:09:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000303,****3363,BANK-VCB-EXT,VN,BUI XUAN BAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T02:19:17Z,2025-12-29T11:34:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000304,****3245,BANK-VPB-EXT,VN,TRAN CHI CHI,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T18:53:57Z,2025-12-30T07:13:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000305,****3290,BANK-ACB-EXT,VN,HOANG KIET TRANG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T13:36:43Z,2025-12-28T01:39:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000306,****6511,BANK-VPB-EXT,VN,HO NHI THAO,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T12:17:29Z,2025-12-29T01:18:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000307,****1272,BANK-VPB-EXT,VN,MAI THAO PHUONG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T12:20:44Z,2025-12-29T01:22:10Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000308,****6040,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0317,COMPANY,REGISTRATION_NUMBER,EXT-REG-000317,0.178,2025-10-03T06:57:55Z,2025-12-29T17:43:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000309,****4728,BANK-VCB-EXT,VN,VO HIEU DAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T14:18:50Z,2025-12-28T02:02:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000310,****3421,BANK-VPB-EXT,VN,TRINH NHI CUONG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T09:09:34Z,2025-12-28T22:36:56Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000311,****8225,BANK-TCB-EXT,VN,PHAM MINH BINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T09:58:10Z,2025-12-28T23:02:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
