customer_id,full_name,date_of_birth,nationality,national_id,phone,email,address_id,occupation,annual_income,customer_risk_level,created_at
CUST-000925,Mai Dung Tuan,2001-10-24,VN,999156955226,+84980425765,mai9431@fictitious-mail.dev,ADDR-000925,Freelancer,166093232,MEDIUM,2023-02-03T23:59:59Z
CUST-000926,Doan Oanh Diep,1998-08-02,VN,944233333915,+84974192137,doan7767@fictitious-mail.dev,ADDR-000926,Student,70081293,LOW,2023-07-29T23:59:59Z
CUST-000927,Phan Minh Khanh,1999-12-16,VN,936342157233,+84985903132,phan6634@example-sandbox.test,ADDR-000927,Sales Associate,444111327,LOW,2021-09-17T23:59:59Z
CUST-000928,Vu Nhi Lan,1969-06-21,VN,927380590615,+84941983879,vu2988@mail-demo.invalid,ADDR-000928,Driver,387181638,LOW,2021-08-18T23:59:59Z
CUST-000929,Le Kiet Hieu,1988-01-26,JP,953310895619,+84946068196,le5605@mail-demo.invalid,ADDR-000929,Freelancer,446475447,LOW,2024-11-01T23:59:59Z
CUST-000930,Vu Nam Khanh,1958-03-05,JP,972059701807,+84972661174,vu3578@mail-demo.invalid,ADDR-000930,Retired,157268438,MEDIUM,2022-03-02T23:59:59Z
CUST-000931,Tran Van Nhi,1975-09-26,VN,996480334930,+84948609601,tran1390@fictitious-mail.dev,ADDR-000931,Consultant,454956409,LOW,2024-09-20T23:59:59Z
CUST-000932,Duong Hoa Hung,1978-01-27,US,935041405056,+84911851318,duong656@mail-demo.invalid,ADDR-000932,Civil Servant,597144464,MEDIUM,2022-06-25T23:59:59Z
CUST-000933,Mai Nam Hai,1988-10-23,AU,977342472156,+84987083309,mai8875@fictitious-mail.dev,ADDR-000933,Sales Associate,236817385,MEDIUM,2020-06-25T23:59:59Z
CUST-000934,Ngo Khoa Tam,1949-04-19,VN,965375822078,+84923613606,ngo2143@mail-demo.invalid,ADDR-000934,Retired,160032682,LOW,2024-12-07T23:59:59Z
CUST-000935,Hoang Minh Hieu,1988-08-10,VN,999889988824,+84931691652,hoang5588@example-sandbox.test,ADDR-000935,Civil Servant,283308499,LOW,2021-09-23T23:59:59Z
CUST-000936,Bui Viet Tam,1957-07-23,VN,947466445614,+84987246939,bui6064@example-sandbox.test,ADDR-000936,Retired,66640542,LOW,2022-09-29T23:59:59Z
CUST-000937,Cao My Khanh,1967-01-27,KR,987564334716,+84928885625,cao6836@mail-demo.invalid,ADDR-000937,Freelancer,184064912,LOW,2023-06-17T23:59:59Z
CUST-000938,Bui Yen Quynh,1977-05-16,US,911179385865,+84910919202,bui857@example-sandbox.test,ADDR-000938,Retail Manager,212421196,LOW,2025-02-10T23:59:59Z
CUST-000939,Dang Quang Em,2004-10-16,VN,927201078913,+84937073928,dang3303@fictitious-mail.dev,ADDR-000939,Freelancer,436071163,MEDIUM,2022-10-19T23:59:59Z
CUST-000940,Tran Nhi Thao,1972-04-17,US,931735812162,+84916069615,tran5453@fictitious-mail.dev,ADDR-000940,Software Engineer,591938557,MEDIUM,2024-10-22T23:59:59Z
CUST-000941,Ly Dao Quynh,2002-09-09,VN,958145487828,+84962242988,ly9985@example-sandbox.test,ADDR-001129,Student,34258030,LOW,2023-10-14T23:59:59Z
CUST-000942,Bui Quynh Nga,1991-06-19,KR,927373818711,+84998296620,bui7082@mail-demo.invalid,ADDR-000942,Accountant,130113855,MEDIUM,2024-04-06T23:59:59Z
CUST-000943,Nguyen Oanh Minh,1974-04-04,AU,973325434946,+84999253164,nguyen7534@example-sandbox.test,ADDR-000943,Sales Associate,141941390,LOW,2024-10-23T23:59:59Z
CUST-000944,Trinh Hung Kiet,1975-09-28,US,981710197212,+84947104988,trinh1738@fictitious-mail.dev,ADDR-000944,Freelancer,444342462,LOW,2021-04-05T23:59:59Z
CUST-000945,Ly Tam Uy,1968-08-07,VN,963188656299,+84934399883,ly9673@mail-demo.invalid,ADDR-000945,Marketing Specialist,555967969,HIGH,2025-02-12T23:59:59Z
CUST-000946,Do Van Dao,1974-09-19,VN,969844202502,+84930503442,do3860@mail-demo.invalid,ADDR-000946,Retired,454394098,MEDIUM,2023-05-08T23:59:59Z
CUST-000947,Ngo Tuan Son,1962-08-02,KR,989227664656,+84953347060,ngo4252@mail-demo.invalid,ADDR-000947,Retired,145599000,LOW,2022-02-25T23:59:59Z
CUST-000948,Trinh Em Yen,1947-10-02,KR,951150214334,+84959606051,trinh8355@fictitious-mail.dev,ADDR-000948,Retired,126318657,MEDIUM,2023-11-16T23:59:59Z
CUST-000949,Nguyen Phuong Diep,1960-10-13,VN,923659742802,+84994771464,nguyen9874@mail-demo.invalid,ADDR-000949,Marketing Specialist,247665395,MEDIUM,2024-10-28T23:59:59Z
CUST-000950,Ho Cuong Kiet,1957-01-15,AU,940631514223,+84974565120,ho2405@fictitious-mail.dev,ADDR-000950,Retail Manager,183577164,LOW,2020-10-10T23:59:59Z
CUST-000951,Ngo Quynh Tuan,2006-09-26,VN,953770050027,+84957555117,ngo7309@mail-demo.invalid,ADDR-000951,Student,51767346,MEDIUM,2022-03-25T23:59:59Z
CUST-000952,Tran Tuan My,1946-11-03,KR,993659267686,+84991000949,tran3648@fictitious-mail.dev,ADDR-000952,Retired,77042748,LOW,2023-09-01T23:59:59Z
CUST-000953,Pham Khanh Nga,1955-04-13,KR,974383622091,+84925278116,pham5314@fictitious-mail.dev,ADDR-000953,Retired,66606138,MEDIUM,2020-11-25T23:59:59Z
CUST-000954,Ngo Trang Tam,1971-10-26,VN,969150938904,+84967347605,ngo4886@mail-demo.invalid,ADDR-000954,Teacher,373955356,LOW,2023-05-13T23:59:59Z
CUST-000955,Cao Khanh My,1969-07-18,VN,917347273307,+84928348255,cao9256@mail-demo.invalid,ADDR-000955,Student,373290894,MEDIUM,2025-02-01T23:59:59Z
CUST-000956,Ngo Cuong Binh,1984-05-10,US,978060452820,+84944172923,ngo6370@mail-demo.invalid,ADDR-000956,Civil Servant,231295463,LOW,2020-07-26T23:59:59Z
CUST-000957,Nguyen Van An,1950-11-04,US,985439142327,+84919637542,nguyen4697@mail-demo.invalid,ADDR-000957,Retired,128936947,LOW,2025-03-29T23:59:59Z
CUST-000958,Mai Hung Viet,2002-04-07,VN,930666986447,+84967009298,mai5700@fictitious-mail.dev,ADDR-000958,Student,66743106,LOW,2021-12-12T23:59:59Z
CUST-000959,Le An Hung,1975-04-09,VN,918253721850,+84928042523,le2098@mail-demo.invalid,ADDR-000959,Marketing Specialist,331611060,LOW,2021-06-26T23:59:59Z
CUST-000960,Ly Yen Nhi,2002-08-28,JP,921228196378,+84953942593,ly2454@fictitious-mail.dev,ADDR-000960,Sales Associate,170351696,LOW,2025-07-31T23:59:59Z
CUST-000961,Ngo Thao Hung,1979-02-18,US,975482501170,+84927212173,ngo6220@mail-demo.invalid,ADDR-000961,Teacher,128210703,MEDIUM,2021-02-09T23:59:59Z
CUST-000962,Le Thao Kiet,1957-09-11,VN,935652992421,+84954898857,le5625@mail-demo.invalid,ADDR-000962,Civil Servant,236142299,MEDIUM,2025-07-11T23:59:59Z
CUST-000963,Ly Phong Nga,1959-05-13,VN,950725746352,+84987881130,ly3244@mail-demo.invalid,ADDR-000963,Student,313916272,LOW,2024-04-03T23:59:59Z
CUST-000964,Vu My Quynh,1996-02-17,VN,980325691165,+84916925406,vu980@mail-demo.invalid,ADDR-000964,Civil Servant,348130346,LOW,2023-03-26T23:59:59Z
CUST-000965,Ngo Lan Hai,1960-02-18,JP,914712944125,+84992562620,ngo6642@fictitious-mail.dev,ADDR-000965,Retired,133618872,LOW,2021-03-12T23:59:59Z
CUST-000966,Le Bao Quang,1966-01-13,VN,931701584273,+84936204357,le889@mail-demo.invalid,ADDR-000966,Retail Manager,225321154,LOW,2021-09-16T23:59:59Z
CUST-000967,Nguyen Diep Hoa,1985-06-03,VN,989838388613,+84929014290,nguyen313@mail-demo.invalid,ADDR-000967,Consultant,175349670,LOW,2025-06-19T23:59:59Z
CUST-000968,Hoang Linh Linh,1958-03-21,VN,923209282080,+84937881659,hoang4195@fictitious-mail.dev,ADDR-000968,Sales Associate,322819480,LOW,2023-08-02T23:59:59Z
CUST-000969,Vo Van Hoa,1954-04-10,VN,963689656581,+84950050708,vo4882@fictitious-mail.dev,ADDR-000969,Retired,76943702,LOW,2023-10-21T23:59:59Z
CUST-000970,Ly Phong Son,1997-11-21,SG,992366077929,+84973337038,ly3802@example-sandbox.test,ADDR-000970,Freelancer,415357634,MEDIUM,2022-06-17T23:59:59Z
CUST-000971,Do Phong Trang,1958-07-10,VN,975569552179,+84959589949,do3591@mail-demo.invalid,ADDR-000971,Freelancer,343636631,MEDIUM,2022-03-14T23:59:59Z
CUST-000972,Mai Xuan Van,2002-05-07,US,929724165820,+84949971412,mai1692@example-sandbox.test,ADDR-000972,Retired,202729646,LOW,2024-04-09T23:59:59Z
CUST-000973,Ngo Phong Dao,1956-07-24,KR,949286559713,+84985901032,ngo7707@fictitious-mail.dev,ADDR-000973,Marketing Specialist,174367892,LOW,2023-05-11T23:59:59Z
CUST-000974,Vu Binh Quynh,1960-01-16,VN,913321155158,+84922806896,vu4488@fictitious-mail.dev,ADDR-000974,Retired,110940941,LOW,2024-12-09T23:59:59Z
CUST-000975,Dang My Diep,1966-05-27,VN,990524904117,+84994937629,dang2695@example-sandbox.test,ADDR-000975,Consultant,464909647,MEDIUM,2023-11-10T23:59:59Z
CUST-000976,Mai Quang Trang,1997-02-06,US,988564107152,+84971762245,mai1449@fictitious-mail.dev,ADDR-000976,Freelancer,458506057,MEDIUM,2025-03-23T23:59:59Z
CUST-000977,Do Dao Binh,2004-10-20,VN,990450671392,+84914548283,do1333@mail-demo.invalid,ADDR-000977,Student,40569078,LOW,2021-04-27T23:59:59Z
CUST-000978,Tran Dao Viet,2002-02-28,US,993724476717,+84939059497,tran618@mail-demo.invalid,ADDR-000978,Student,28165872,HIGH,2025-03-05T23:59:59Z
CUST-000979,Huynh Chi Khanh,2006-07-04,US,986948542281,+84914426551,huynh1186@fictitious-mail.dev,ADDR-000979,Student,51999771,LOW,2021-01-05T23:59:59Z
CUST-000980,Tran Nam Tuan,1967-01-23,JP,925768112644,+84975184646,tran9695@mail-demo.invalid,ADDR-000980,Nurse,348420915,MEDIUM,2025-04-03T23:59:59Z
CUST-000981,Mai Thao Binh,1954-11-28,VN,982726047346,+84984577463,mai1447@example-sandbox.test,ADDR-000981,Retired,122267690,LOW,2020-08-04T23:59:59Z
CUST-000982,Do Quynh Cuong,1958-02-08,KR,914637237934,+84995517115,do8181@example-sandbox.test,ADDR-000982,Retired,141228073,LOW,2024-08-14T23:59:59Z
CUST-000983,Le Van Nam,1976-10-22,US,962336521995,+84918915990,le6661@fictitious-mail.dev,ADDR-000983,Sales Associate,340634961,MEDIUM,2025-05-20T23:59:59Z
CUST-000984,Le Oanh Hieu,1964-05-17,KR,967375987246,+84962402189,le9905@example-sandbox.test,ADDR-000984,Retired,142353546,LOW,2021-09-20T23:59:59Z
CUST-000985,Do Trang Tam,1964-08-21,VN,929137020251,+84962306833,do6623@mail-demo.invalid,ADDR-000985,Factory Worker,218908487,LOW,2020-11-23T23:59:59Z
CUST-000986,Nguyen Cuong Trang,2004-05-02,KR,926355350128,+84910690967,nguyen57@fictitious-mail.dev,ADDR-000986,Student,36081784,HIGH,2020-11-04T23:59:59Z
CUST-000987,Ly Hoa Lan,1967-02-04,SG,934307800833,+84928791420,ly3758@mail-demo.invalid,ADDR-000987,Retail Manager,486608822,LOW,2022-11-10T23:59:59Z
CUST-000988,Nguyen Son Giang,1957-05-15,AU,926331758207,+84940624865,nguyen6112@mail-demo.invalid,ADDR-000988,Civil Servant,417557905,LOW,2021-08-07T23:59:59Z
CUST-000989,Ngo Tam Hanh,1956-09-02,AU,973390156223,+84980355705,ngo3937@mail-demo.invalid,ADDR-000989,Retired,125682810,LOW,2020-04-23T23:59:59Z
CUST-000990,Bui Hung Trang,2003-11-09,VN,985031064225,+84965027980,bui7441@example-sandbox.test,ADDR-000990,Civil Servant,151328576,HIGH,2020-08-03T23:59:59Z
CUST-000991,Doan Binh Nga,2006-11-05,VN,994441863007,+84969677601,doan4106@mail-demo.invalid,ADDR-000991,Student,31744946,MEDIUM,2022-05-23T23:59:59Z
CUST-000992,Mai An Hoa,1958-01-23,VN,979377578227,+84991569064,mai8901@example-sandbox.test,ADDR-000992,Retired,145581622,LOW,2022-06-30T23:59:59Z
CUST-000993,Bui Khanh My,1981-04-14,KR,948951539964,+84988885917,bui9042@mail-demo.invalid,ADDR-000993,Accountant,597380558,LOW,2025-02-24T23:59:59Z
CUST-000994,Ly Linh Tuan,2006-03-08,VN,948229306894,+84933368501,ly3484@example-sandbox.test,ADDR-000994,Student,69319429,LOW,2024-02-03T23:59:59Z
CUST-000995,Duong Tam Hieu,1956-08-19,US,931539030376,+84947252186,duong2696@example-sandbox.test,ADDR-000995,Retired,213478441,LOW,2023-07-09T23:59:59Z
CUST-000996,Doan Hung Uy,1979-05-01,VN,968433463293,+84962654955,doan3012@fictitious-mail.dev,ADDR-000996,Driver,144744454,LOW,2024-05-27T23:59:59Z
CUST-000997,Do Phong Hieu,1966-07-20,VN,961560885921,+84939701146,do2068@example-sandbox.test,ADDR-000997,Factory Worker,338034126,LOW,2020-08-17T23:59:59Z
CUST-000998,Ngo Hai Hieu,1958-04-21,VN,958153654735,+84993080126,ngo3698@example-sandbox.test,ADDR-000998,Driver,409481504,MEDIUM,2025-01-28T23:59:59Z
CUST-000999,Ho Son Quynh,1959-06-20,VN,989239986470,+84993436326,ho2337@mail-demo.invalid,ADDR-000999,Software Engineer,317818794,LOW,2022-10-16T23:59:59Z
CUST-001000,Dang My Tam,1970-12-04,AU,960495659897,+84936281402,dang1711@mail-demo.invalid,ADDR-001000,Marketing Specialist,126898005,LOW,2023-03-08T23:59:59Z
CUST-001001,Huynh Xuan Giang,2003-01-14,VN,916979096729,+84930921814,huynh2164@mail-demo.invalid,ADDR-001001,Student,60738075,LOW,2022-12-31T23:59:59Z
CUST-001002,Hoang Minh Quynh,1962-10-05,VN,930912215943,+84960808227,hoang8468@fictitious-mail.dev,ADDR-001002,Sales Associate,290984164,MEDIUM,2022-08-25T23:59:59Z
CUST-001003,Vu Oanh Van,2004-10-25,KR,930172991069,+84942653792,vu1199@mail-demo.invalid,ADDR-001003,Accountant,251886710,LOW,2020-07-30T23:59:59Z
CUST-001004,Ly Hoa Van,1991-04-17,VN,923062044055,+84923201902,ly4503@fictitious-mail.dev,ADDR-001004,Consultant,302980214,LOW,2025-04-09T23:59:59Z
CUST-001005,Huynh Son Tuan,1977-08-27,SG,964428579611,+84952146428,huynh6323@fictitious-mail.dev,ADDR-001005,Retired,253631001,HIGH,2024-06-08T23:59:59Z
CUST-001006,Dang Hoa Hung,1975-10-05,AU,954748433806,+84961415792,dang8747@example-sandbox.test,ADDR-001006,Consultant,321875714,LOW,2025-08-22T23:59:59Z
CUST-001007,Duong Hieu Nam,1971-03-03,VN,925356775936,+84950421249,duong7162@fictitious-mail.dev,ADDR-001007,Student,264574443,MEDIUM,2021-10-31T23:59:59Z
CUST-001008,Duong Hung Bao,1962-05-23,VN,911971198743,+84937328312,duong3772@fictitious-mail.dev,ADDR-001008,Driver,379039943,MEDIUM,2020-10-29T23:59:59Z
CUST-001009,Le Diep Quynh,1980-01-13,VN,997647381051,+84939488936,le2304@fictitious-mail.dev,ADDR-001009,Freelancer,359050919,LOW,2021-05-18T23:59:59Z
CUST-001010,Ho Quang Viet,1951-07-28,JP,990211499632,+84961140399,ho376@fictitious-mail.dev,ADDR-001010,Retired,88523451,LOW,2021-06-14T23:59:59Z
CUST-001011,Doan Bao Hoa,1972-01-04,VN,944984962502,+84993433985,doan6056@mail-demo.invalid,ADDR-001011,Driver,483965932,HIGH,2022-06-27T23:59:59Z
CUST-001012,Tran Nam Uy,2001-11-25,VN,945587417215,+84995638611,tran1117@mail-demo.invalid,ADDR-001012,Sales Associate,429815893,LOW,2022-10-25T23:59:59Z
CUST-001013,Dang Oanh Tuan,1977-04-02,AU,912745178651,+84923839095,dang6608@fictitious-mail.dev,ADDR-001013,Student,126810624,LOW,2022-11-02T23:59:59Z
CUST-001014,Pham Diep Kiet,1988-11-23,VN,966276229369,+84922537120,pham1749@example-sandbox.test,ADDR-001014,Retail Manager,419979060,MEDIUM,2021-10-12T23:59:59Z
CUST-001015,Le Phuong Chi,2001-06-18,VN,937380089942,+84944303825,le5842@fictitious-mail.dev,ADDR-001015,Retail Manager,135077418,LOW,2023-11-15T23:59:59Z
CUST-001016,Huynh Cuong Diep,1997-08-25,JP,984453906981,+84915813554,huynh1091@fictitious-mail.dev,ADDR-001016,Student,170607786,LOW,2024-11-16T23:59:59Z
CUST-001017,Huynh Phuong Cuong,1982-11-08,VN,919949960832,+84995627064,huynh6079@fictitious-mail.dev,ADDR-001017,Civil Servant,420741992,LOW,2022-05-08T23:59:59Z
CUST-001018,Mai Phuong Hung,2001-11-15,VN,976465116346,+84971187250,mai1900@mail-demo.invalid,ADDR-001018,Factory Worker,124280341,LOW,2020-12-12T23:59:59Z
CUST-001019,Hoang Em Dung,1964-03-07,VN,951554391352,+84975613654,hoang3549@fictitious-mail.dev,ADDR-001019,Software Engineer,269603409,LOW,2021-08-27T23:59:59Z
CUST-001020,Cao Khoa Yen,2004-08-14,VN,991779149104,+84991792282,cao6188@fictitious-mail.dev,ADDR-001020,Consultant,316163489,LOW,2023-06-09T23:59:59Z
CUST-001021,Duong Nhi Minh,1950-02-19,VN,947624940231,+84942732649,duong218@example-sandbox.test,ADDR-001021,Retired,172446079,LOW,2024-12-16T23:59:59Z
CUST-001022,Pham Chi Em,1980-03-14,VN,978851461107,+84914388477,pham2205@example-sandbox.test,ADDR-001022,Student,544960788,MEDIUM,2021-09-12T23:59:59Z
CUST-001023,Trinh Nam Yen,1999-02-10,AU,976155036197,+84986522141,trinh1496@example-sandbox.test,ADDR-001023,Student,36542046,LOW,2022-04-22T23:59:59Z
CUST-001024,Do Khanh Uy,1954-06-09,AU,935347358174,+84976848478,do2106@example-sandbox.test,ADDR-001707,Retired,132306586,LOW,2023-06-21T23:59:59Z
CUST-001025,Bui Son Nam,1964-02-13,VN,917428717768,+84996565693,bui3247@mail-demo.invalid,ADDR-001025,Student,571056786,HIGH,2022-11-23T23:59:59Z
CUST-001026,Doan My Uy,1962-05-28,KR,918448958867,+84933285456,doan8630@fictitious-mail.dev,ADDR-001026,Nurse,121906699,LOW,2021-08-05T23:59:59Z
CUST-001027,Duong Hoa Khoa,1960-07-06,KR,999834351987,+84913319545,duong8387@mail-demo.invalid,ADDR-001027,Accountant,344135107,HIGH,2024-04-24T23:59:59Z
CUST-001028,Le Giang Chi,1962-11-25,VN,968466844073,+84976732339,le3323@fictitious-mail.dev,ADDR-001028,Retired,88466364,LOW,2020-05-12T23:59:59Z
CUST-001029,Nguyen Hai Diep,1986-12-28,VN,976611021940,+84974252205,nguyen6523@mail-demo.invalid,ADDR-001029,Marketing Specialist,377126919,LOW,2023-04-12T23:59:59Z
CUST-001030,Ho Linh Hieu,2000-07-15,KR,912211387246,+84986487458,ho3191@example-sandbox.test,ADDR-001030,Student,53008168,LOW,2023-04-16T23:59:59Z
CUST-001031,Mai Phong Tuan,2006-06-11,AU,976471581856,+84972391538,mai2496@example-sandbox.test,ADDR-001031,Student,33098556,LOW,2025-01-28T23:59:59Z
CUST-001032,Pham My Hai,2004-08-18,AU,988118888101,+84919391350,pham2279@fictitious-mail.dev,ADDR-001032,Consultant,276985638,LOW,2023-07-02T23:59:59Z
CUST-001033,Do Chi An,2000-05-09,AU,998923028680,+84934286300,do8567@example-sandbox.test,ADDR-001033,Retail Manager,198588651,HIGH,2022-04-16T23:59:59Z
CUST-001034,Hoang Van An,1959-07-27,VN,946478907917,+84932939871,hoang9366@mail-demo.invalid,ADDR-001034,Freelancer,392287926,LOW,2022-01-23T23:59:59Z
CUST-001035,Nguyen Quynh Minh,1956-05-26,VN,965425258162,+84997403693,nguyen6939@mail-demo.invalid,ADDR-001035,Sales Associate,173068937,MEDIUM,2020-05-26T23:59:59Z
CUST-001036,Ho Kiet Bao,1960-12-13,KR,978303801710,+84937954684,ho5930@fictitious-mail.dev,ADDR-001036,Retired,66670580,LOW,2024-03-28T23:59:59Z
CUST-001037,Vo Trang Minh,2005-12-28,VN,961225340829,+84997901087,vo8963@example-sandbox.test,ADDR-001037,Marketing Specialist,421487557,LOW,2024-01-04T23:59:59Z
CUST-001038,Ly An Trang,1993-03-25,US,985634734944,+84939318931,ly4126@example-sandbox.test,ADDR-001038,Nurse,250837152,MEDIUM,2024-01-16T23:59:59Z
CUST-001039,Huynh Viet Son,1980-12-27,VN,970349172256,+84936450788,huynh4594@mail-demo.invalid,ADDR-001039,Factory Worker,188683001,MEDIUM,2023-01-27T23:59:59Z
CUST-001040,Nguyen Phong Xuan,1956-03-11,KR,961508712877,+84924755720,nguyen5806@mail-demo.invalid,ADDR-001040,Marketing Specialist,346403903,LOW,2025-04-26T23:59:59Z
CUST-001041,Vu Nga Quynh,1994-04-03,VN,927659511082,+84942078118,vu5777@fictitious-mail.dev,ADDR-001041,Software Engineer,297495831,LOW,2020-11-09T23:59:59Z
CUST-001042,Trinh Bao Quynh,1969-09-23,SG,950151766312,+84955932193,trinh1315@example-sandbox.test,ADDR-001042,Marketing Specialist,223314820,MEDIUM,2022-09-16T23:59:59Z
CUST-001043,Vu Oanh Chi,1958-03-18,VN,971915102365,+84936816211,vu4055@example-sandbox.test,ADDR-001043,Retired,123606627,LOW,2024-11-29T23:59:59Z
CUST-001044,Ngo Binh Trang,1971-09-26,JP,933159558785,+84911894564,ngo9653@fictitious-mail.dev,ADDR-001044,Software Engineer,183634390,LOW,2022-09-22T23:59:59Z
CUST-001045,Tran Thao Van,1957-12-20,AU,929498519695,+84926782946,tran6862@example-sandbox.test,ADDR-001045,Nurse,297129894,LOW,2021-09-05T23:59:59Z
CUST-001046,Dang Khanh Dung,1964-04-13,VN,915868075454,+84929428383,dang9060@mail-demo.invalid,ADDR-001046,Factory Worker,446313742,MEDIUM,2023-08-08T23:59:59Z
CUST-001047,Mai Binh Tam,1995-02-17,VN,951433106050,+84943384189,mai7142@fictitious-mail.dev,ADDR-001047,Student,224197250,LOW,2024-03-22T23:59:59Z
CUST-001048,Mai Hanh Oanh,1993-06-26,VN,974036682337,+84938672861,mai2650@fictitious-mail.dev,ADDR-001048,Teacher,309286697,HIGH,2024-12-17T23:59:59Z
CUST-001049,Mai Em Tuan,2001-07-25,JP,957360196420,+84928375615,mai9255@fictitious-mail.dev,ADDR-001049,Student,54904263,LOW,2021-11-11T23:59:59Z
CUST-001050,Vo Tuan Dung,1955-01-05,US,942301345472,+84985223845,vo8100@fictitious-mail.dev,ADDR-001050,Driver,195338409,LOW,2021-02-19T23:59:59Z
CUST-001051,Tran Son An,1993-05-14,JP,960162726893,+84949942852,tran1128@fictitious-mail.dev,ADDR-001051,Civil Servant,230442639,MEDIUM,2021-04-17T23:59:59Z
CUST-001052,Bui Hai Phong,1970-01-04,KR,932808442645,+84929984651,bui48@mail-demo.invalid,ADDR-001052,Nurse,301486019,MEDIUM,2024-02-05T23:59:59Z
CUST-001053,Ngo Nga Hoa,1955-10-22,VN,977437058581,+84942954882,ngo6233@fictitious-mail.dev,ADDR-001053,Software Engineer,408552560,LOW,2024-05-04T23:59:59Z
CUST-001054,Pham Khoa Phong,1972-01-26,KR,995203345908,+84953035707,pham1708@mail-demo.invalid,ADDR-001054,Nurse,316056584,LOW,2022-07-12T23:59:59Z
CUST-001055,Cao Phuong Khanh,1994-06-13,VN,934051987872,+84970870360,cao7009@example-sandbox.test,ADDR-001055,Teacher,284746487,LOW,2023-06-16T23:59:59Z
CUST-001056,Pham Hung Diep,2003-08-18,VN,914037078715,+84959963258,pham5955@example-sandbox.test,ADDR-001056,Nurse,324914378,LOW,2021-01-08T23:59:59Z
CUST-001057,Ho Cuong Linh,1986-12-07,VN,925805379766,+84919612455,ho7489@example-sandbox.test,ADDR-001057,Factory Worker,229947685,LOW,2023-04-18T23:59:59Z
CUST-001058,Ngo Quang Phuong,1956-07-11,US,963967881486,+84989611948,ngo8365@example-sandbox.test,ADDR-001058,Software Engineer,254352980,LOW,2020-12-14T23:59:59Z
CUST-001059,Mai Linh Khanh,1964-11-06,JP,918310942895,+84961445893,mai5404@fictitious-mail.dev,ADDR-001059,Retired,148760953,LOW,2025-01-13T23:59:59Z
CUST-001060,Huynh Son Phuong,1962-01-03,KR,970620081994,+84988301137,huynh6562@fictitious-mail.dev,ADDR-001060,Software Engineer,223390358,MEDIUM,2022-10-06T23:59:59Z
CUST-001061,Huynh Hung Hai,1986-05-18,US,956344962448,+84966037099,huynh5832@fictitious-mail.dev,ADDR-001061,Civil Servant,179259193,LOW,2024-12-22T23:59:59Z
CUST-001062,Duong Bao Yen,1983-12-28,US,966278484405,+84990085502,duong4999@fictitious-mail.dev,ADDR-001062,Freelancer,215567570,LOW,2021-01-31T23:59:59Z
CUST-001063,Pham Nam An,1986-08-12,VN,934462447278,+84925424203,pham6374@mail-demo.invalid,ADDR-001063,Factory Worker,328716802,HIGH,2025-03-29T23:59:59Z
CUST-001064,Dang Kiet Dung,1970-03-20,SG,951874793338,+84959871485,dang8453@example-sandbox.test,ADDR-001064,Retail Manager,461075420,LOW,2023-01-01T23:59:59Z
CUST-001065,Pham My Son,1959-12-24,VN,984400306547,+84918961565,pham4163@example-sandbox.test,ADDR-001065,Consultant,442229323,LOW,2020-12-30T23:59:59Z
CUST-001066,Vo Hai Nam,2001-05-11,VN,953352609696,+84962292810,vo3566@mail-demo.invalid,ADDR-001066,Driver,417887509,LOW,2021-05-04T23:59:59Z
CUST-001067,Vo Chi Xuan,2002-03-23,VN,976404069536,+84995369341,vo3084@example-sandbox.test,ADDR-001067,Marketing Specialist,444995711,MEDIUM,2022-03-31T23:59:59Z
CUST-001068,Hoang Hanh Phuong,2001-01-23,VN,928492539674,+84997302759,hoang2813@fictitious-mail.dev,ADDR-001068,Student,43712172,LOW,2021-09-16T23:59:59Z
CUST-001069,Dang An Hai,1989-05-10,VN,949377101512,+84984188433,dang4436@mail-demo.invalid,ADDR-001069,Marketing Specialist,468329101,HIGH,2025-02-10T23:59:59Z
CUST-001070,Trinh Khoa Em,1976-01-20,AU,924108998302,+84951463789,trinh8110@example-sandbox.test,ADDR-001070,Nurse,267083536,LOW,2023-05-03T23:59:59Z
CUST-001071,Le Em Binh,1996-07-11,AU,932622313445,+84987565391,le9727@mail-demo.invalid,ADDR-001071,Software Engineer,290889260,LOW,2024-07-21T23:59:59Z
CUST-001072,Vu Viet Cuong,1963-02-21,KR,992428473684,+84912180043,vu3777@example-sandbox.test,ADDR-001072,Retired,72464150,LOW,2024-04-08T23:59:59Z
CUST-001073,Vo Nam Phuong,1978-07-14,AU,978879603811,+84968338774,vo5931@example-sandbox.test,ADDR-001073,Accountant,402829042,LOW,2025-02-05T23:59:59Z
CUST-001074,Do Lan Xuan,1995-10-12,AU,940100233491,+84986412598,do6995@fictitious-mail.dev,ADDR-001074,Consultant,400816654,HIGH,2020-08-09T23:59:59Z
CUST-001075,Tran Hieu Hieu,1976-09-17,JP,994738527250,+84996577978,tran6586@fictitious-mail.dev,ADDR-001075,Freelancer,193215362,LOW,2024-02-19T23:59:59Z
CUST-001076,Tran Giang Quang,1994-02-01,VN,982148667999,+84944991898,tran7341@mail-demo.invalid,ADDR-001076,Student,164042460,LOW,2023-03-16T23:59:59Z
CUST-001077,Dang Quang Dao,2001-04-10,VN,993184657573,+84995853878,dang7127@fictitious-mail.dev,ADDR-001077,Retail Manager,217013641,LOW,2021-11-04T23:59:59Z
